plant_id,Scientific_Name,Common_Name,Family,Traditional_System,Primary_Use,Toxicity_Level,Evidence_Level
5fa9fc39-551e-474d-949a-98acd840706a,Tinospora gljerit,Green Atlas Tinospora Flower (Sleep),Solanaceae,TCM,Respiratory,High,Preclinical
81051cb4-bdcd-45f4-be9f-4766cef2b447,Uncaria ndbnkjm,Silver Andean Uncaria Flower (Cognitive),Rutaceae,Unani,Digestive,High,Traditional
97bca33f-73f3-4f35-b564-ece306e5cf2f,Echinacea lrylcxa,Rare Saharan Echinacea Tonic (Liver),Poaceae,Amazonian,Liver,Moderate,Traditional
cba66dff-58dd-4ccb-b701-26368b2bfd73,Acorus rvejrtv,Wild Andean Acorus Infusion (Cardiovascular),Solanaceae,Amazonian,Cardiovascular,High,Preclinical
8fa5cf44-d330-4070-84a7-10c977c9c5fb,Asparagus znisaba,Red Saharan Asparagus Seed (Inflammation),Rosaceae,Western Herbal,Stress,Low,Clinical
8535b1d6-54a5-4295-8ee6-ddd87ec498aa,Cinnamomum elnsowp,Restorative Andean Cinnamomum Rhizome (Liver),Zingiberaceae,African Traditional,Diabetes,Moderate,Preclinical
1aa34b7f-360d-424a-8717-00ea45820100,Ocimum gkutqwx,Bitter Andean Ocimum Flower (Skin),Araliaceae,African Traditional,Cognitive,Moderate,Traditional
40485f46-d0ea-4e27-87aa-8a38b0cfff8b,Zingiber fjkmdkn,Restorative Atlas Zingiber Flower (Immune),Rosaceae,Unani,Skin,Moderate,Traditional
71bd3c2c-9245-4c42-b9bf-3709c5211a67,Withania mloxrce,Rare Amazon Withania Seed (Liver),Euphorbiaceae,Western Herbal,Cardiovascular,Low,Preclinical
97e61f4c-6a77-4dd8-979e-5b5a3f4ca57c,Withania jsfvmth,Ancient Andean Withania Leaf (Diabetes),Fabaceae,Amazonian,Metabolic,High,Clinical
2dbbcdf8-e531-4220-9bb6-9d53dfe9a685,Withania dvaxtrw,Green Himalayan Withania Resin (Cognitive),Asteraceae,TCM,Cognitive,High,Traditional
aee7173c-cc23-48a5-829e-6951b0db5d79,Andrographis phnduht,Sacred Sichuan Andrographis Flower (Liver),Zingiberaceae,Ayurveda,Diabetes,Low,Traditional
ac4233c7-0e51-4543-881a-60febbf4c6e9,Phyllanthus tbtbsix,Bright Balkan Phyllanthus Rhizome (Digestive),Apiaceae,Amazonian,Diabetes,Low,Clinical
a483a765-87ae-4b34-85ad-62786177e758,Bacopa kqdlxho,Rare Mediterranean Bacopa Seed (Metabolic),Apiaceae,African Traditional,Cognitive,Moderate,Preclinical
d5bc9295-8b22-47d4-8bc8-a58fdb3c507d,Calendula ffdlxvm,Bitter Amazon Calendula Bark (Immune),Euphorbiaceae,African Traditional,Sleep,High,Preclinical
518b8fd3-8371-43e5-a027-bde1da4899d2,Rhodiola occapyp,Rare Mediterranean Rhodiola Resin (Liver),Rosaceae,TCM,Inflammation,Low,Traditional
cee70b7a-53e9-4a14-a7cf-857c492e9879,Harpagophytum jmnxjdg,Wild Saharan Harpagophytum Bark (Sleep),Poaceae,TCM,Liver,Low,Traditional
23c2310b-0b34-42af-9741-0cc2dc098506,Bacopa zdzsfpy,Cooling Mediterranean Bacopa Tonic (Sleep),Solanaceae,Western Herbal,Liver,Low,Preclinical
a6e45007-a64e-403c-a435-fc1c26b6ccd6,Bacopa mhvoely,Sacred Himalayan Bacopa Resin (Respiratory),Zingiberaceae,Western Herbal,Inflammation,Moderate,Preclinical
fcde1165-ddca-4dff-95f8-336949e01d47,Trigonella xcvpkax,Resilient Saharan Trigonella Flower (Stress),Poaceae,TCM,Liver,Low,Clinical
4403fb4a-d169-4040-9391-4d6aa1b51be0,Moringa buxhple,Sacred Kerala Moringa Flower (Stress),Rosaceae,Amazonian,Stress,Low,Clinical
9fcd3dc8-2167-40e5-83df-22882831e91f,Valeriana iubddef,Wild Sichuan Valeriana Elixir (Respiratory),Asteraceae,Unani,Respiratory,Low,Clinical
3ee05b37-3d5b-4d87-b5f7-3a8c2cc06fa5,Cassia ixtpjdh,Calming Mediterranean Cassia Tonic (Stress),Poaceae,Western Herbal,Cognitive,Moderate,Preclinical
47420fdf-bf5d-4a00-9c8e-54aecf7d2427,Acacia qptznkv,River Bengal Acacia Seed (Inflammation),Asteraceae,African Traditional,Cardiovascular,Low,Preclinical
24c4cb9f-8e2b-4d18-a446-fe5fe9cfe53a,Valeriana cixbevz,Red Himalayan Valeriana Essence (Digestive),Zingiberaceae,Ayurveda,Respiratory,Moderate,Traditional
fdfaf6ce-4a5a-4dcf-9e95-72c866bb1a3d,Curcuma iedmsyp,Desert Balkan Curcuma Leaf (Cardiovascular),Solanaceae,TCM,Cardiovascular,High,Clinical
f12135f5-2b68-466e-8966-ed68ce25be67,Silybum aluifdr,Soothing Himalayan Silybum Bark (Cognitive),Apiaceae,Western Herbal,Respiratory,Moderate,Clinical
b38be366-cb2a-426a-a227-6387e4ddba20,Achillea ypvvhjf,Wild Atlas Achillea Extract (Respiratory),Poaceae,Amazonian,Immune,Moderate,Traditional
e2df096c-26a2-47fd-95c9-44687fbe51f8,Angelica fyyubqa,Desert Amazon Angelica Resin (Metabolic),Euphorbiaceae,TCM,Sleep,High,Clinical
655b1904-2b64-4660-b565-ab1e73ae0ec9,Trigonella kbiltqv,Gentle Balkan Trigonella Tonic (Digestive),Solanaceae,African Traditional,Liver,Moderate,Preclinical
06b75d7c-1b4f-4cf2-ad9c-9b46983533e0,Ficus aotayoa,Desert Balkan Ficus Infusion (Immune),Fabaceae,Ayurveda,Sleep,Moderate,Traditional
08bb28b7-94af-4cf2-90ec-b84b6d876e12,Lavandula pxoogrx,Black Mediterranean Lavandula Rhizome (Liver),Fabaceae,Western Herbal,Cognitive,High,Preclinical
a6301590-5194-4c1c-9c80-d1605a0b77c1,Moringa hlmhejq,Golden Nile Moringa Flower (Sleep),Rosaceae,Unani,Immune,Moderate,Clinical
c16f2cb2-7cea-41f5-901d-9c392a79c93b,Harpagophytum fhtwhxl,Wild Himalayan Harpagophytum Extract (Cardiovascular),Asteraceae,African Traditional,Stress,High,Preclinical
de71b5e8-6510-4887-b9fc-dd9ce7012761,Camellia kyyvjxv,Red Saharan Camellia Rhizome (Sleep),Euphorbiaceae,Ayurveda,Immune,High,Preclinical
adee317c-5350-4629-9663-6832befbbdfd,Ocimum hubirig,Restorative Sichuan Ocimum Extract (Liver),Poaceae,Ayurveda,Immune,Low,Clinical
b1ff29cf-8faa-4a55-b32d-c34e58ae07ab,Boswellia vjxpqxt,Resilient Amazon Boswellia Tonic (Skin),Lamiaceae,Western Herbal,Diabetes,Moderate,Clinical
025494c2-5ce5-4609-8da4-d540679f648e,Salvia cnjxjme,Resilient Balkan Salvia Tonic (Stress),Araliaceae,Amazonian,Skin,High,Preclinical
6d949c5b-3353-4674-8f73-6a4322696d62,Zingiber oghypdv,Cooling Balkan Zingiber Powder (Sleep),Asteraceae,Amazonian,Metabolic,Moderate,Preclinical
2f0928d4-1a25-48f8-8923-ac197be5af1e,Acorus dwamwin,Ancient Atlas Acorus Infusion (Cardiovascular),Rosaceae,Western Herbal,Sleep,High,Traditional
c0a816a8-4f55-4479-b04c-357d8f952213,Adhatoda pudwfmr,Cooling Sichuan Adhatoda Resin (Cognitive),Zingiberaceae,Ayurveda,Stress,Low,Preclinical
6aecc06b-5fe6-43de-b105-12a19e93a241,Boswellia xuujptn,Black Amazon Boswellia Resin (Skin),Rosaceae,Western Herbal,Cardiovascular,Low,Traditional
f6fb2ddc-a47c-40ad-b917-50180c4d8828,Rauwolfia okcbbfx,Bright Himalayan Rauwolfia Resin (Inflammation),Asteraceae,Amazonian,Digestive,High,Clinical
c240fd7f-0838-4df7-8707-e0d135863f1f,Camellia sakbluh,Healing Andean Camellia Flower (Respiratory),Araliaceae,Ayurveda,Cognitive,High,Clinical
5b647993-c1e9-4e31-a3fe-24d0b947a452,Scutellaria sssrexf,Rare Balkan Scutellaria Flower (Liver),Araliaceae,Amazonian,Inflammation,High,Traditional
4a39a9e2-6fb1-415c-b10b-40bdc7003025,Taraxacum wxzhmdi,Soothing Balkan Taraxacum Leaf (Skin),Rosaceae,Ayurveda,Stress,Moderate,Preclinical
1df8fdb8-f2d5-4372-892d-53b497b17e2e,Ephedra yetwdfo,Bitter Atlas Ephedra Seed (Respiratory),Poaceae,TCM,Stress,High,Traditional
ed9cd3d6-85ed-402f-85d5-cb2b63e89e7a,Terminalia gpuwgfm,Gentle Saharan Terminalia Seed (Inflammation),Asteraceae,Western Herbal,Inflammation,High,Clinical
74b63190-d2f1-46fd-8a30-f8ff7028cf4f,Azadirachta lwtjbqb,Vital Saharan Azadirachta Root (Liver),Solanaceae,Unani,Liver,Low,Clinical
f4e7d24f-fa17-42ae-b4a7-f87fac6f4149,Rauwolfia rdoytlp,Gentle Atlas Rauwolfia Fruit (Diabetes),Rutaceae,Unani,Metabolic,Low,Traditional
